09/12/2024 05:46:30 PM logger_jiangdongguo___androidusbcamera INFO <<<<<<<<<<<<<<<<<< Logger setup anew <<<<<<<<<<<<<<<<<<< (utils.py:39) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:30 PM logger_jiangdongguo___androidusbcamera INFO Analyzing repos/repos_400_c_round_two/jiangdongguo___androidusbcamera (install_repos.py:285) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.codehaus.groovy.ast.decompiled.DecompiledClassNode.lazyInitMembers(DecompiledClassNode.java:199) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.codehaus.groovy.ast.decompiled.DecompiledClassNode.getDeclaredMethods(DecompiledClassNode.java:122) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.codehaus.groovy.ast.ClassNode.getMethods(ClassNode.java:912) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.codehaus.groovy.ast.ClassNode.tryFindPossibleMethod(ClassNode.java:1280) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.codehaus.groovy.control.StaticImportVisitor.transformMethodCallExpression(StaticImportVisitor.java:252) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.codehaus.groovy.control.StaticImportVisitor.transform(StaticImportVisitor.java:113) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.codehaus.groovy.ast.ClassCodeExpressionTransformer.visitExpressionStatement(ClassCodeExpressionTransformer.java:142) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.codehaus.groovy.ast.stmt.ExpressionStatement.visit(ExpressionStatement.java:40) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.codehaus.groovy.ast.ClassCodeVisitorSupport.visitClassCodeContainer(ClassCodeVisitorSupport.java:110) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.codehaus.groovy.ast.ClassCodeVisitorSupport.visitConstructorOrMethod(ClassCodeVisitorSupport.java:121) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.codehaus.groovy.ast.ClassCodeExpressionTransformer.visitConstructorOrMethod(ClassCodeExpressionTransformer.java:53) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.codehaus.groovy.control.StaticImportVisitor.visitConstructorOrMethod(StaticImportVisitor.java:89) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.codehaus.groovy.ast.ClassCodeVisitorSupport.visitConstructor(ClassCodeVisitorSupport.java:128) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.codehaus.groovy.ast.ClassNode.visitContents(ClassNode.java:1099) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.codehaus.groovy.ast.ClassCodeVisitorSupport.visitClass(ClassCodeVisitorSupport.java:54) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.codehaus.groovy.control.StaticImportVisitor.visitClass(StaticImportVisitor.java:83) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.codehaus.groovy.control.CompilationUnit$14.call(CompilationUnit.java:708) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.codehaus.groovy.control.CompilationUnit.applyToPrimaryClassNodes(CompilationUnit.java:1084) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.codehaus.groovy.control.CompilationUnit.doPhaseOperation(CompilationUnit.java:640) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.codehaus.groovy.control.CompilationUnit.processPhaseOperations(CompilationUnit.java:618) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.codehaus.groovy.control.CompilationUnit.compile(CompilationUnit.java:595) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at groovy.lang.GroovyClassLoader.doParseClass(GroovyClassLoader.java:401) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at groovy.lang.GroovyClassLoader.access$300(GroovyClassLoader.java:89) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at groovy.lang.GroovyClassLoader$5.provide(GroovyClassLoader.java:341) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at groovy.lang.GroovyClassLoader$5.provide(GroovyClassLoader.java:338) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.codehaus.groovy.runtime.memoize.ConcurrentCommonCache.getAndPut(ConcurrentCommonCache.java:147) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at groovy.lang.GroovyClassLoader.parseClass(GroovyClassLoader.java:336) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.groovy.scripts.internal.DefaultScriptCompilationHandler.compileScript(DefaultScriptCompilationHandler.java:139) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.groovy.scripts.internal.DefaultScriptCompilationHandler.compileToDir(DefaultScriptCompilationHandler.java:95) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.groovy.scripts.internal.BuildOperationBackedScriptCompilationHandler$2.run(BuildOperationBackedScriptCompilationHandler.java:54) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationRunner$1.execute(DefaultBuildOperationRunner.java:29) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationRunner$1.execute(DefaultBuildOperationRunner.java:26) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationRunner$3.execute(DefaultBuildOperationRunner.java:75) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationRunner$3.execute(DefaultBuildOperationRunner.java:68) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationRunner.execute(DefaultBuildOperationRunner.java:153) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationRunner.execute(DefaultBuildOperationRunner.java:68) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationRunner.run(DefaultBuildOperationRunner.java:56) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationExecutor.lambda$run$1(DefaultBuildOperationExecutor.java:71) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.UnmanagedBuildOperationWrapper.runWithUnmanagedSupport(UnmanagedBuildOperationWrapper.java:45) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationExecutor.run(DefaultBuildOperationExecutor.java:71) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.groovy.scripts.internal.BuildOperationBackedScriptCompilationHandler.compileToDir(BuildOperationBackedScriptCompilationHandler.java:51) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.groovy.scripts.internal.FileCacheBackedScriptClassCompiler$CompileToCrossBuildCacheAction.execute(FileCacheBackedScriptClassCompiler.java:190) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.groovy.scripts.internal.FileCacheBackedScriptClassCompiler$CompileToCrossBuildCacheAction.execute(FileCacheBackedScriptClassCompiler.java:170) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.groovy.scripts.internal.FileCacheBackedScriptClassCompiler$ProgressReportingInitializer.execute(FileCacheBackedScriptClassCompiler.java:211) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.groovy.scripts.internal.FileCacheBackedScriptClassCompiler$ProgressReportingInitializer.execute(FileCacheBackedScriptClassCompiler.java:194) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.cache.internal.DefaultPersistentDirectoryCache$Initializer.initialize(DefaultPersistentDirectoryCache.java:100) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.cache.internal.FixedSharedModeCrossProcessCacheAccess$1.run(FixedSharedModeCrossProcessCacheAccess.java:86) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.cache.internal.DefaultFileLockManager$DefaultFileLock.doWriteAction(DefaultFileLockManager.java:215) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.cache.internal.DefaultFileLockManager$DefaultFileLock.writeFile(DefaultFileLockManager.java:205) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.cache.internal.FixedSharedModeCrossProcessCacheAccess.open(FixedSharedModeCrossProcessCacheAccess.java:83) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.cache.internal.DefaultCacheAccess.open(DefaultCacheAccess.java:139) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.cache.internal.DefaultPersistentDirectoryStore.open(DefaultPersistentDirectoryStore.java:78) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.cache.internal.DefaultPersistentDirectoryStore.open(DefaultPersistentDirectoryStore.java:42) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.cache.internal.DefaultCacheFactory.doOpen(DefaultCacheFactory.java:95) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.cache.internal.DefaultCacheFactory.open(DefaultCacheFactory.java:68) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.cache.internal.DefaultCacheRepository$PersistentCacheBuilder.open(DefaultCacheRepository.java:126) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.groovy.scripts.internal.FileCacheBackedScriptClassCompiler.compile(FileCacheBackedScriptClassCompiler.java:116) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.groovy.scripts.internal.CrossBuildInMemoryCachingScriptClassCache.getOrCompile(CrossBuildInMemoryCachingScriptClassCache.java:50) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.groovy.scripts.internal.BuildScopeInMemoryCachingScriptClassCompiler.compile(BuildScopeInMemoryCachingScriptClassCompiler.java:50) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.groovy.scripts.DefaultScriptCompilerFactory$ScriptCompilerImpl.compile(DefaultScriptCompilerFactory.java:49) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.configuration.DefaultScriptPluginFactory$ScriptPluginImpl.apply(DefaultScriptPluginFactory.java:125) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.configuration.BuildOperationScriptPlugin$1.run(BuildOperationScriptPlugin.java:65) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationRunner$1.execute(DefaultBuildOperationRunner.java:29) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationRunner$1.execute(DefaultBuildOperationRunner.java:26) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationRunner$3.execute(DefaultBuildOperationRunner.java:75) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationRunner$3.execute(DefaultBuildOperationRunner.java:68) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationRunner.execute(DefaultBuildOperationRunner.java:153) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationRunner.execute(DefaultBuildOperationRunner.java:68) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationRunner.run(DefaultBuildOperationRunner.java:56) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationExecutor.lambda$run$1(DefaultBuildOperationExecutor.java:71) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.UnmanagedBuildOperationWrapper.runWithUnmanagedSupport(UnmanagedBuildOperationWrapper.java:45) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationExecutor.run(DefaultBuildOperationExecutor.java:71) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.configuration.BuildOperationScriptPlugin.lambda$apply$0(BuildOperationScriptPlugin.java:62) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.configuration.internal.DefaultUserCodeApplicationContext.apply(DefaultUserCodeApplicationContext.java:43) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.configuration.BuildOperationScriptPlugin.apply(BuildOperationScriptPlugin.java:62) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.initialization.ScriptEvaluatingSettingsProcessor.applySettingsScript(ScriptEvaluatingSettingsProcessor.java:74) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.initialization.ScriptEvaluatingSettingsProcessor.process(ScriptEvaluatingSettingsProcessor.java:67) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.initialization.SettingsEvaluatedCallbackFiringSettingsProcessor.process(SettingsEvaluatedCallbackFiringSettingsProcessor.java:34) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.initialization.RootBuildCacheControllerSettingsProcessor.process(RootBuildCacheControllerSettingsProcessor.java:36) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.initialization.BuildOperationSettingsProcessor$2.call(BuildOperationSettingsProcessor.java:50) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.initialization.BuildOperationSettingsProcessor$2.call(BuildOperationSettingsProcessor.java:47) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationRunner$CallableBuildOperationWorker.execute(DefaultBuildOperationRunner.java:200) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationRunner$CallableBuildOperationWorker.execute(DefaultBuildOperationRunner.java:195) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationRunner$3.execute(DefaultBuildOperationRunner.java:75) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationRunner$3.execute(DefaultBuildOperationRunner.java:68) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationRunner.execute(DefaultBuildOperationRunner.java:153) (install_repos.py:38) (jiangdongguo___androidusbcamera)
09/12/2024 05:46:33 PM logger_jiangdongguo___androidusbcamera DEBUG at org.gradle.internal.operations.DefaultBuildOperationRunner.execute(DefaultBuildOperationRunner.java:68) (install_repos.py:38) (jiangdongguo___androidusbcamera)
